"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","minuslog10padj","diffexp"
"REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE","REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE","11/1734","27/9710",0.407407407407407,2.28138750053398,3.10868432907053,0.0045031773230112,0.0217350937727597,0.0167053352305254,"HMGA2/TP53/LMNB1/MRE11/ASF1A/CCNE2/CCNA2/CCNE1/NBN/HIRA/KAT5",11,1.66283848177155,"Severe"
"REACTOME_CRISTAE_FORMATION","REACTOME_CRISTAE_FORMATION","12/1734","31/9710",0.387096774193548,2.16765263980355,3.03597710383521,0.00500037495857873,0.0240045518954554,0.0184496138210685,"DNAJC11/ATP5MC1/HSPA9/ATP5F1D/CHCHD3/SAMM50/MTX1/ATP5PB/ATP5F1A/ATP5MF/ATP5F1B/ATP5PO",12,1.61970639680365,"Severe"
"REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS","REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS","71/1734","298/9710",0.238255033557047,1.33417322712741,2.73185755120772,0.00501775535474796,0.0240045518954554,0.0184496138210685,"PRKACB/EZH2/TP53/IRAK1/PSME3/KDM1A/PSMB5/CBX2/CHD3/MOV10/PSMC1/TNRC6A/PSMD7/PSMC5/MBD3/PSMD12/ADCY3/WWP2/TRIB3/AKT1S1/RPTOR/SRC/MDM2/PSMC3/ERBB3/PSMD13/AKT2/PSMB2/PSMA7/GSK3A/FGF2/USP7/CAMK4/PSMD3/CSNK2B/PSMD11/CHD4/PRKAR1B/EED/KPNA2/PSMC2/PSMA4/GATAD2A/PSMA3/PSMB7/MLST8/PSMD4/PPP2CA/MTA2/PSMC6/PSMA1/RBBP4/ATN1/RPS6KB2/BAD/HDAC7/PPP2R1A/CBX8/PSMC4/PSMF1/PSMD14/HDAC2/PSMD1/MTA1/MECOM/VAV1/PSMD5/CAMK2D/PSMB1/PLCG1/LAMTOR1",71,1.61970639680365,"Severe"
"REACTOME_MITOCHONDRIAL_PROTEIN_DEGRADATION","REACTOME_MITOCHONDRIAL_PROTEIN_DEGRADATION","28/1734","97/9710",0.288659793814433,1.61642825717309,2.84484205241595,0.00503353594466107,0.0240045518954554,0.0184496138210685,"AFG3L2/MRPL12/PRELID1/SSBP1/HSPA9/TWNK/HSPD1/NDUFS3/ACAT1/PMPCA/TFAM/LONP1/MRPS2/STARD7/SPG7/FH/TIMM10/ECI1/NDUFV1/HADH/COX5A/BDH1/ATP5F1A/TRIAP1/ATP5F1B/NDUFS1/MDH2/ATP5PO",28,1.61970639680365,"Severe"
"REACTOME_BUTYRATE_RESPONSE_FACTOR_1_BRF1_BINDS_AND_DESTABILIZES_MRNA","REACTOME_BUTYRATE_RESPONSE_FACTOR_1_BRF1_BINDS_AND_DESTABILIZES_MRNA","8/1734","17/9710",0.470588235294118,2.63518556211412,3.14616592201573,0.00535741494070477,0.0252473452126914,0.0194048100214504,"EXOSC2/EXOSC9/EXOSC8/EXOSC5/EXOSC4/EXOSC3/EXOSC6/EXOSC7",8,1.59778428170746,"Severe"
"REACTOME_METABOLISM_OF_FOLATE_AND_PTERINES","REACTOME_METABOLISM_OF_FOLATE_AND_PTERINES","8/1734","17/9710",0.470588235294118,2.63518556211412,3.14616592201573,0.00535741494070477,0.0252473452126914,0.0194048100214504,"SLC19A1/MTHFD1/DHFR/MTHFD1L/SLC46A1/FPGS/SLC25A32/MTHFD2",8,1.59778428170746,"Severe"
"REACTOME_TRISTETRAPROLIN_TTP_ZFP36_BINDS_AND_DESTABILIZES_MRNA","REACTOME_TRISTETRAPROLIN_TTP_ZFP36_BINDS_AND_DESTABILIZES_MRNA","8/1734","17/9710",0.470588235294118,2.63518556211412,3.14616592201573,0.00535741494070477,0.0252473452126914,0.0194048100214504,"EXOSC2/EXOSC9/EXOSC8/EXOSC5/EXOSC4/EXOSC3/EXOSC6/EXOSC7",8,1.59778428170746,"Severe"
"REACTOME_CYCLIN_A_B1_B2_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION","REACTOME_CYCLIN_A_B1_B2_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION","10/1734","24/9710",0.416666666666667,2.33323721645521,3.04901837154719,0.00553325643528128,0.0259737566785557,0.0199631212567011,"CDC25A/PKMYT1/FOXM1/PLK1/WEE1/CCNA2/PPP2CA/CDC25C/PPP2R1A/CCNB1",10,1.58546523224301,"Severe"
"REACTOME_FANCONI_ANEMIA_PATHWAY","REACTOME_FANCONI_ANEMIA_PATHWAY","14/1734","39/9710",0.358974358974359,2.0101736018691,2.9472152216897,0.00555974102344551,0.0259961328322823,0.0199803193030073,"FANCA/EME2/USP1/RPA2/FANCI/FANCD2/FAAP100/EME1/FANCG/ATRIP/CENPX/RPA1/DCLRE1B/CENPS",14,1.58509125258742,"Severe"
"REACTOME_AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT","REACTOME_AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT","61/1734","251/9710",0.243027888446215,1.36090011350216,2.70097454413329,0.00565544027226628,0.0263051871509175,0.0202178547860018,"FOXRED1/SLC25A13/MAEA/D2HGDH/SFXN4/ATP5MC1/DLAT/HSPA9/LYRM4/NDUFAF8/ATP5F1D/BCS1L/GOT2/TRAP1/LETM1/NDUFS3/CYC1/ACAT1/TACO1/DLST/IDH3B/NDUFB9/NDUFS6/NDUFA10/UQCC3/NDUFAF6/FH/SDHAF2/ME1/TIMM21/NDUFAF5/NDUFV1/FAHD1/NDUFS5/NDUFA6/COX5A/ATP5PB/PDP1/TMEM177/COX15/NDUFA9/ATP5F1A/SLC25A22/NDUFS2/ACAD9/ATP5MF/LDHB/PYURF/UQCC1/COA3/ATP5F1B/RAB5IF/ISCA1/HIGD1A/NDUFS1/NDUFB7/MDH2/NDUFB8/ATP5PO/SCO1/GID8",61,1.57995860402376,"Severe"
"REACTOME_HIV_TRANSCRIPTION_ELONGATION","REACTOME_HIV_TRANSCRIPTION_ELONGATION","15/1734","43/9710",0.348837209302326,1.95340790214855,2.92136848660756,0.00566978971172658,0.0263051871509175,0.0202178547860018,"SUPT16H/NELFCD/SSRP1/SUPT5H/GTF2F1/POLR2D/POLR2E/POLR2K/POLR2F/GTF2H4/POLR2G/ERCC3/NELFB/NCBP1/CTDP1",15,1.57995860402376,"Severe"
"REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING","REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING","38/1734","143/9710",0.265734265734266,1.48805058839661,2.74134816679938,0.00584612315527674,0.0269146516033318,0.0206862819340562,"PSME3/PSMB5/MOV10/RAC3/PSMC1/TNRC6A/PSMD7/PSMC5/PSMD12/SCRIB/PSMC3/PSMD13/PSMB2/PSMA7/PSMD3/GNG5/PSMD11/ARRB2/PSMC2/PSMA4/PSMA3/PSMB7/PSMD4/PSMC6/PSMA1/PLCB2/TCF7L2/PSMC4/PSMF1/CLTA/PSMD14/MYC/AP2S1/PSMD1/PARD6A/AP2M1/PSMD5/PSMB1",38,1.57001123753619,"Severe"
"REACTOME_SIGNALING_BY_HEDGEHOG","REACTOME_SIGNALING_BY_HEDGEHOG","38/1734","143/9710",0.265734265734266,1.48805058839661,2.74134816679938,0.00584612315527674,0.0269146516033318,0.0206862819340562,"PRKACB/PSME3/PSMB5/TUBA1B/GAS8/PSMC1/PSMD7/PSMC5/PSMD12/ADCY3/ULK3/SMO/PSMC3/PSMD13/PSMB2/PSMA7/PSMD3/PSMD11/ARRB2/PRKAR1B/PSMC2/PSMA4/TUBA4A/MKS1/PSMA3/PSMB7/PSMD4/PSMC6/PSMA1/PSMC4/PSMF1/PSMD14/VCP/PSMD1/CUL1/PSMD5/PSMB1/DERL2",38,1.57001123753619,"Severe"
"REACTOME_RESPIRATORY_ELECTRON_TRANSPORT","REACTOME_RESPIRATORY_ELECTRON_TRANSPORT","40/1734","153/9710",0.261437908496732,1.46399197895229,2.69720912214342,0.00643192338320473,0.0294981313781458,0.0226719138411814,"FOXRED1/SLC25A13/SFXN4/HSPA9/LYRM4/NDUFAF8/BCS1L/GOT2/TRAP1/LETM1/NDUFS3/CYC1/TACO1/NDUFB9/NDUFS6/NDUFA10/UQCC3/NDUFAF6/TIMM21/NDUFAF5/NDUFV1/NDUFS5/NDUFA6/COX5A/TMEM177/COX15/NDUFA9/SLC25A22/NDUFS2/ACAD9/PYURF/UQCC1/COA3/RAB5IF/HIGD1A/NDUFS1/NDUFB7/MDH2/NDUFB8/SCO1",40,1.53020549445789,"Severe"
"REACTOME_CONDENSATION_OF_PROMETAPHASE_CHROMOSOMES","REACTOME_CONDENSATION_OF_PROMETAPHASE_CHROMOSOMES","6/1734","11/9710",0.545454545454545,3.05441962881409,3.1786392605556,0.00654413085394278,0.0296716842127633,0.0228053044910127,"NCAPH/NCAPG/SMC4/CSNK2B/SMC2/CCNB1",6,1.52765780172663,"Severe"
"REACTOME_RIBAVIRIN_ADME","REACTOME_RIBAVIRIN_ADME","6/1734","11/9710",0.545454545454545,3.05441962881409,3.1786392605556,0.00654413085394278,0.0296716842127633,0.0228053044910127,"NME1/SLC29A1/ITPA/PNP/ADK/NT5C2",6,1.52765780172663,"Severe"
"REACTOME_SLBP_DEPENDENT_PROCESSING_OF_REPLICATION_DEPENDENT_HISTONE_PRE_MRNAS","REACTOME_SLBP_DEPENDENT_PROCESSING_OF_REPLICATION_DEPENDENT_HISTONE_PRE_MRNAS","6/1734","11/9710",0.545454545454545,3.05441962881409,3.1786392605556,0.00654413085394278,0.0296716842127633,0.0228053044910127,"SNRPD3/SLBP/SNRPB/SNRPF/SNRPE/NCBP1",6,1.52765780172663,"Severe"
"REACTOME_HDACS_DEACETYLATE_HISTONES","REACTOME_HDACS_DEACETYLATE_HISTONES","12/1734","32/9710",0.375,2.09991349480969,2.90576129858301,0.00672345560700748,0.0303697221191998,0.0233418081450826,"KDM1A/CHD3/BRMS1/MBD3/CHD4/GPS2/GATAD2A/MTA2/RBBP4/HDAC2/MTA1/HDAC10",12,1.51755918182722,"Severe"
"REACTOME_MEIOSIS","REACTOME_MEIOSIS","18/1734","56/9710",0.321428571428571,1.79992585269402,2.7990414101577,0.00685963432230829,0.0308683544503873,0.0237250510395625,"TOP3A/LMNB1/CDK4/RPA2/BLM/BRCA1/RBBP8/PSMC3IP/MRE11/RAD51C/SMC3/FIGNL1/DIDO1/SMC1A/NBN/RPA1/BRCA2/STAG1",18,1.51048652154365,"Severe"
"REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR","REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR","26/1734","91/9710",0.285714285714286,1.59993409128357,2.68088694408392,0.00775997791363343,0.0347891144667386,0.0267385006761901,"DDX11/HDGF/EXOSC2/EXOSC9/SRPRB/EXOSC8/NFYC/KHSRP/CXXC1/EXOSC5/GSK3A/ATF4/EIF2S1/EXOSC4/EIF2S2/EXOSC3/CREB3L4/KLHDC3/EXOSC6/TATDN2/EXOSC7/PARN/TSPYL2/ARFGAP1/DCTN1/EIF2S3",26,1.45855662578255,"Severe"
"REACTOME_TCR_SIGNALING","REACTOME_TCR_SIGNALING","31/1734","114/9710",0.271929824561404,1.52274428863393,2.61767561302278,0.008494016887441,0.0379378291577123,0.029158565434499,"PSME3/PSMB5/PSMC1/PSMD7/PSMC5/PSMD12/PSMC3/PSMD13/PSMB2/PSMA7/PSMD3/PSMD11/PSMC2/PSMA4/INPP5D/PSMA3/PSMB7/PSMD4/PSMC6/PSMA1/NFKB1/PSMC4/PSMF1/PSMD14/PSMD1/PRKCQ/CUL1/PSMD5/IKBKB/PSMB1/PLCG1",31,1.42092752352115,"Severe"
"REACTOME_TELOMERE_EXTENSION_BY_TELOMERASE","REACTOME_TELOMERE_EXTENSION_BY_TELOMERASE","9/1734","22/9710",0.409090909090909,2.29081472161057,2.82603417642014,0.00964613910071405,0.0427322755213435,0.0328435200331128,"RTEL1/RUVBL1/NHP2/DKC1/CCNA2/PIF1/WRAP53/PPP6R3/RUVBL2",9,1.36924398010464,"Severe"
"REACTOME_RESPONSE_OF_EIF2AK1_HRI_TO_HEME_DEFICIENCY","REACTOME_RESPONSE_OF_EIF2AK1_HRI_TO_HEME_DEFICIENCY","7/1734","15/9710",0.466666666666667,2.61322568242983,2.91531894326056,0.00967455861844952,0.0427322755213435,0.0328435200331128,"ATF5/TRIB3/ATF4/EIF2S1/EIF2S2/EIF2AK1/EIF2S3",7,1.36924398010464,"Severe"
"REACTOME_STING_MEDIATED_INDUCTION_OF_HOST_IMMUNE_RESPONSES","REACTOME_STING_MEDIATED_INDUCTION_OF_HOST_IMMUNE_RESPONSES","7/1734","15/9710",0.466666666666667,2.61322568242983,2.91531894326056,0.00967455861844952,0.0427322755213435,0.0328435200331128,"XRCC5/STAT6/MRE11/DDX41/XRCC6/TREX1/PRKDC",7,1.36924398010464,"Severe"
"REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT","REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT","42/1734","167/9710",0.251497005988024,1.40832521807596,2.48165382928082,0.0107897729764894,0.0474829347531535,0.0364948203616552,"PSME3/PSMB5/PSMC1/RUVBL1/PSMD7/PSMC5/SMARCA4/PSMD12/PYGO2/PSMC3/PSMD13/AKT2/PSMB2/PSMA7/SOX4/CSNK1G2/PSMD3/CSNK2B/PSMD11/PSMC2/PSMA4/PSMA3/PSMB7/KMT2D/PSMD4/PPP2CA/PSMC6/PSMA1/CCDC88C/TCF7L2/PPP2R1A/PSMC4/CTBP1/PSMF1/KAT5/PSMD14/MYC/ASH2L/LEO1/PSMD1/PSMD5/PSMB1",42,1.32346244667381,"Severe"
"REACTOME_RNA_POLYMERASE_II_PRE_TRANSCRIPTION_EVENTS","REACTOME_RNA_POLYMERASE_II_PRE_TRANSCRIPTION_EVENTS","23/1734","80/9710",0.2875,1.60993367935409,2.55407525412911,0.0109388297920867,0.0479625613960722,0.036863455709596,"SUPT16H/NELFCD/SSRP1/SUPT6H/MLLT1/CCNT2/SUPT5H/TAF5/GTF2F1/GTF2A1/POLR2D/POLR2E/PAF1/POLR2K/POLR2F/GTF2H4/POLR2G/CTR9/LEO1/ERCC3/NELFB/NCBP1/CTDP1",23,1.31909763186017,"Severe"
"REACTOME_IRF3_MEDIATED_INDUCTION_OF_TYPE_I_IFN","REACTOME_IRF3_MEDIATED_INDUCTION_OF_TYPE_I_IFN","6/1734","12/9710",0.5,2.79988465974625,2.90879713054323,0.0111296865451453,0.0484444901619599,0.0372338604419408,"XRCC5/MRE11/DDX41/XRCC6/TREX1/PRKDC",6,1.31475561032281,"Severe"
"REACTOME_Z_DECAY_DEGRADATION_OF_MATERNAL_MRNAS_BY_ZYGOTICALLY_EXPRESSED_FACTORS","REACTOME_Z_DECAY_DEGRADATION_OF_MATERNAL_MRNAS_BY_ZYGOTICALLY_EXPRESSED_FACTORS","6/1734","12/9710",0.5,2.79988465974625,2.90879713054323,0.0111296865451453,0.0484444901619599,0.0372338604419408,"PABPN1/EIF4G1/EIF4A3/EIF4A1/DIS3L2/PAIP1",6,1.31475561032281,"Severe"
"REACTOME_IRE1ALPHA_ACTIVATES_CHAPERONES","REACTOME_IRE1ALPHA_ACTIVATES_CHAPERONES","10/1734","50/9710",0.2,1.1199538638985,0.396487870026685,0.401739725235968,0.999999999999999,0.768588137009189,"DDX11/HDGF/SRPRB/CXXC1/GSK3A/KLHDC3/TATDN2/TSPYL2/ARFGAP1/DCTN1",10,3.85730986621315e-16,"Severe"
"REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS","REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS","82/1734","446/9710",0.183856502242152,1.02955400044481,0.297922741794692,0.402749468624495,0.999999999999999,0.768588137009189,"TP53/KAT2A/CDC37/PSME3/PSMB5/MOV10/PSMC1/PSMD7/PSMC5/PSMD12/FOXM1/JAG2/AKT1S1/SRC/CPSF6/MDM2/PSMC3/ERBB3/PSMD13/AKT2/PSMB2/PSMA7/GSK3A/GTF2F1/FGF2/PSMD3/PSMD11/PEBP1/POLR2D/SQSTM1/ARRB2/POLR2E/ATIC/PSMC2/PSMA4/RAF1/WDCP/PSMA3/PSMB7/MLST8/MAML1/PSMD4/PPP2CA/PSMC6/PSMA1/POLR2K/POLR2F/NPM1/DCTN1/RPS6KB2/TCF7L2/POLR2G/BAD/HDAC7/PPP2R1A/PSMC4/CTBP1/PSMF1/HRAS/PSMD14/MYC/MIB2/VCP/HDAC2/ZC3HC1/TENT4A/DNMT1/DUSP7/PSMD1/SNW1/CCNB1/AGK/CUL1/VAV1/PSMD5/APH1A/HDAC10/CAMK2D/PSMB1/NCBP1/PLCG1/DERL2",82,3.85730986621315e-16,"Severe"
"REACTOME_GPER1_SIGNALING","REACTOME_GPER1_SIGNALING","7/1734","39/9710",0.179487179487179,1.00508680093455,0.014840911617842,0.5596395691323,0.999999999999999,0.768588137009189,"PRKACB/GNAI1/ADCY3/SRC/GNG5/PRKAR1B/GNAI3",7,3.85730986621315e-16,"Severe"
"REACTOME_SIGNALING_BY_ALK_IN_CANCER","REACTOME_SIGNALING_BY_ALK_IN_CANCER","14/1734","87/9710",0.160919540229885,0.90111230428615,-0.431982212956975,0.709497044331686,0.999999999999999,0.768588137009189,"TP53/MOV10/FOXM1/MDM2/SQSTM1/ATIC/WDCP/NPM1/DCTN1/ZC3HC1/DNMT1/CCNB1/CUL1/PLCG1",14,3.85730986621315e-16,"Severe"
"REACTOME_RHOU_GTPASE_CYCLE","REACTOME_RHOU_GTPASE_CYCLE","6/1734","40/9710",0.15,0.839965397923875,-0.472878836092337,0.743564345374728,0.999999999999999,0.768588137009189,"WDR6/HGS/WWP2/SRC/DEPDC1B/PARD6A",6,3.85730986621315e-16,"Severe"
"REACTOME_SIGNALING_BY_EGFR","REACTOME_SIGNALING_BY_EGFR","8/1734","53/9710",0.150943396226415,0.84524819916868,-0.526710231968847,0.753782625819065,0.999999999999999,0.768588137009189,"HGS/SRC/EPN1/FAM83D/HRAS/SH3GL1/AAMP/PLCG1",8,3.85730986621315e-16,"Severe"
"REACTOME_SIGNALING_BY_INTERLEUKINS","REACTOME_SIGNALING_BY_INTERLEUKINS","70/1734","420/9710",0.166666666666667,0.933294886582084,-0.651621101405345,0.761308251878274,0.999999999999999,0.768588137009189,"MEF2C/SNRPA1/TP53/IRAK1/SYK/HNRNPDL/LRRC14/PSME3/LMNB1/PSMB5/HSPA9/PSMC1/PSMD7/PSMC5/TRAF2/SMARCA4/PSMD12/STAT6/PSMC3/PSMD13/PSMB2/PSMA7/FGF2/TAB1/PSMD3/TXLNA/PSMD11/PTAFR/SQSTM1/TCP1/CAPZA1/NFKBIB/PSMC2/PSMA4/SDC1/INPP5D/TNIP2/FSCN1/HMGB1/HMOX1/PTPN18/VAMP2/BIRC5/PSMA3/PSMB7/GSDMD/PSMD4/PPP2CA/PSMC6/PSMA1/PTPN9/NFKB1/PPP2R1A/PSMC4/PSMF1/PSMD14/MYC/CASP3/MAP2K7/DUSP7/LCN2/PSMD1/CUL1/VAV1/AIP/PSMD5/IKBIP/IKBKB/PSMB1/PPIA",70,3.85730986621315e-16,"Severe"
"REACTOME_RHO_GTPASE_CYCLE","REACTOME_RHO_GTPASE_CYCLE","73/1734","441/9710",0.165532879818594,0.926945941775403,-0.73209328695788,0.785587800881431,0.999999999999999,0.768588137009189,"MPP7/ARFGAP2/WDR6/RBMX/GJA1/ARHGAP4/CDC37/CCT6A/C1QBP/PLXNB1/ARHGEF19/UBXN11/NUDC/PKN3/LMNB1/TUBA1B/RAC3/TMPO/HGS/FAM13B/PLEKHG4/CPSF7/SCRIB/WWP2/LETM1/NDUFS3/RHOV/SRC/ARHGDIA/DEPDC1B/CCT2/CKB/WDR81/DIAPH1/HSPE1/RHPN1/DDX39B/ARHGAP11A/ZNF512B/TMEM87A/HSP90AB1/SAMM50/COPS2/NOXO1/DLC1/VAPB/PCDH7/PARD6B/DBN1/MTX1/CCT7/GPS1/MTMR1/ANKFY1/PKN1/EFHD2/FLOT1/ARHGAP10/ARHGAP18/MTR/VCP/AAAS/RBBP6/CYBA/PARD6A/VAV1/ALDH3A2/CHN1/VAV2/ARHGEF16/ARHGAP33/NET1/LAMTOR1",73,3.85730986621315e-16,"Severe"
"REACTOME_SYNDECAN_INTERACTIONS","REACTOME_SYNDECAN_INTERACTIONS","3/1734","25/9710",0.12,0.6719723183391,-0.765684597379382,0.849572488262311,0.999999999999999,0.768588137009189,"COL3A1/FGF2/SDC1",3,3.85730986621315e-16,"Severe"
"REACTOME_BACTERIAL_INFECTION_PATHWAYS","REACTOME_BACTERIAL_INFECTION_PATHWAYS","9/1734","66/9710",0.136363636363636,0.763604907203523,-0.898464761465246,0.856857081502029,0.999999999999999,0.768588137009189,"KPNB1/SFPQ/HGS/SRC/GSK3A/HSP90AB1/VAMP2/SH3GL1/MAP2K7",9,3.85730986621315e-16,"Severe"
"REACTOME_FOXO_MEDIATED_TRANSCRIPTION","REACTOME_FOXO_MEDIATED_TRANSCRIPTION","7/1734","56/9710",0.125,0.699971164936563,-1.04983872037096,0.894288632132153,0.999999999999999,0.768588137009189,"NFYC/AKT2/SIRT1/SREBF1/HDAC2/STK11/SFN",7,3.85730986621315e-16,"Severe"
"REACTOME_SIGNALING_BY_HIPPO","REACTOME_SIGNALING_BY_HIPPO","2/1734","20/9710",0.1,0.55997693194925,-0.918433631716496,0.89564690118931,0.999999999999999,0.768588137009189,"YWHAE/CASP3",2,3.85730986621315e-16,"Severe"
"REACTOME_SIGNAL_TRANSDUCTION_BY_L1","REACTOME_SIGNAL_TRANSDUCTION_BY_L1","2/1734","21/9710",0.0952380952380952,0.533311363761191,-0.998197826571489,0.910826929625505,0.999999999999999,0.768588137009189,"CSNK2B/VAV2",2,3.85730986621315e-16,"Severe"
"REACTOME_L1CAM_INTERACTIONS","REACTOME_L1CAM_INTERACTIONS","15/1734","112/9710",0.133928571428571,0.749969105289174,-1.2408850091036,0.918084924638824,0.999999999999999,0.768588137009189,"SPTBN2/SCN9A/TUBA1B/SCN3A/SRC/SHTN1/CSNK2B/SCN2A/TUBA4A/CLTA/AP2S1/LYPLA2/AP2M1/VAV2/RPS6KA4",15,3.85730986621315e-16,"Severe"
"REACTOME_SIGNALING_BY_PTK6","REACTOME_SIGNALING_BY_PTK6","6/1734","52/9710",0.115384615384615,0.646127229172212,-1.19295604544266,0.922265383773017,0.999999999999999,0.768588137009189,"SFPQ/CDK4/PELP1/ERBB3/CCNE1/HRAS",6,3.85730986621315e-16,"Severe"
"REACTOME_DEFECTIVE_EXT2_CAUSES_EXOSTOSES_2","REACTOME_DEFECTIVE_EXT2_CAUSES_EXOSTOSES_2","1/1734","13/9710",0.0769230769230769,0.430751486114808,-0.957577886547554,0.922625521751431,0.999999999999999,0.768588137009189,"SDC1",1,3.85730986621315e-16,"Severe"
"REACTOME_DOWNREGULATION_OF_SMAD2_3_SMAD4_TRANSCRIPTIONAL_ACTIVITY","REACTOME_DOWNREGULATION_OF_SMAD2_3_SMAD4_TRANSCRIPTIONAL_ACTIVITY","3/1734","31/9710",0.0967741935483871,0.541913159950887,-1.19105726356368,0.933536296478407,0.999999999999999,0.768588137009189,"PARP1/SKIL/SNW1",3,3.85730986621315e-16,"Severe"
"REACTOME_EGFR_DOWNREGULATION","REACTOME_EGFR_DOWNREGULATION","3/1734","31/9710",0.0967741935483871,0.541913159950887,-1.19105726356368,0.933536296478407,0.999999999999999,0.768588137009189,"HGS/EPN1/SH3GL1",3,3.85730986621315e-16,"Severe"
"REACTOME_SIGNALING_BY_CSF1_M_CSF_IN_MYELOID_CELLS","REACTOME_SIGNALING_BY_CSF1_M_CSF_IN_MYELOID_CELLS","3/1734","31/9710",0.0967741935483871,0.541913159950887,-1.19105726356368,0.933536296478407,0.999999999999999,0.768588137009189,"THOC5/SRC/INPP5D",3,3.85730986621315e-16,"Severe"
"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_NPAS4","REACTOME_TRANSCRIPTIONAL_REGULATION_BY_NPAS4","3/1734","31/9710",0.0967741935483871,0.541913159950887,-1.19105726356368,0.933536296478407,0.999999999999999,0.768588137009189,"MOV10/TNRC6A/MDM2",3,3.85730986621315e-16,"Severe"
"REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION","REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION","7/1734","61/9710",0.114754098360656,0.642596479286025,-1.30557496925636,0.936752494403603,0.999999999999999,0.768588137009189,"MEF2C/CHD4/PPP2CA/PPP2R1A/TPH1/VGF/DUSP7",7,3.85730986621315e-16,"Severe"
"REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL","REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL","14/1734","111/9710",0.126126126126126,0.706277211467523,-1.45112679248168,0.947743091728427,0.999999999999999,0.768588137009189,"SLC7A5/SLC16A1/SLC3A2/EPCAM/SRC/PICK1/GAS6/SDC1/INPP5D/SIRPA/SLC7A11/HRAS/PLCG1/PPIA",14,3.85730986621315e-16,"Severe"
"REACTOME_SIGNALING_BY_PDGF","REACTOME_SIGNALING_BY_PDGF","6/1734","56/9710",0.107142857142857,0.59997528423134,-1.39973691405538,0.950412300456439,0.999999999999999,0.768588137009189,"COL3A1/STAT6/SRC/PDGFC/HRAS/PLCG1",6,3.85730986621315e-16,"Severe"
"REACTOME_MAPK_FAMILY_SIGNALING_CASCADES","REACTOME_MAPK_FAMILY_SIGNALING_CASCADES","45/1734","312/9710",0.144230769230769,0.807659036465265,-1.61009161553517,0.956972579144996,0.999999999999999,0.768588137009189,"PRKACB/SPTBN2/PSME3/PSMB5/MOV10/PSMC1/TNRC6A/PSMD7/PSMC5/PSMD12/SRC/PSMC3/ERBB3/PSMD13/PSMB2/PSMA7/FGF2/MAPKAPK5/PSMD3/PSMD11/PEBP1/ARRB2/PSMC2/PSMA4/RAF1/PSMA3/PSMB7/PPP5C/PSMD4/PPP2CA/PSMC6/PSMA1/PPP2R1A/PSMC4/PSMF1/HRAS/RGL3/PSMD14/MYC/DUSP7/PSMD1/PRKCQ/PSMD5/CAMK2D/PSMB1",45,3.85730986621315e-16,"Severe"
"REACTOME_ONCOGENIC_MAPK_SIGNALING","REACTOME_ONCOGENIC_MAPK_SIGNALING","9/1734","80/9710",0.1125,0.629974048442907,-1.54947030840855,0.96173559033013,0.999999999999999,0.768588137009189,"SRC/PEBP1/ARRB2/RAF1/HRAS/TENT4A/DUSP7/AGK/CAMK2D",9,3.85730986621315e-16,"Severe"
"REACTOME_SIGNALING_BY_SCF_KIT","REACTOME_SIGNALING_BY_SCF_KIT","4/1734","43/9710",0.0930232558139535,0.520908773906279,-1.46799917114837,0.962178511571587,0.999999999999999,0.768588137009189,"CHEK1/SRC/HRAS/VAV1",4,3.85730986621315e-16,"Severe"
"REACTOME_GAB1_SIGNALOSOME","REACTOME_GAB1_SIGNALOSOME","1/1734","17/9710",0.0588235294117647,0.329398195264265,-1.29026612892426,0.964819947526562,0.999999999999999,0.768588137009189,"SRC",1,3.85730986621315e-16,"Severe"
